Index,price_per_ping
8796,217108
8797,244994
8798,183395
8799,96181
8800,48514
8801,142108
8802,134673
8803,308219
8804,164659
8805,353926
8806,149538
8807,97760
8808,20573
8809,234445
8810,168426
8811,136060
8812,96489
8813,387841
8814,266197
8815,157022
8816,104797
8817,199141
8818,263250
8819,105528
8820,209233
8821,250098
8822,179983
8823,93750
8824,154897
8825,80775
8826,237012
8827,133136
8828,211221
8829,173027
8830,161904
8831,149428
8832,135362
8833,111438
8834,216361
8835,149432
8836,102643
8837,177340
8838,335904
8839,103212
8840,170316
8841,265212
8842,189801
8843,272680
8844,109804
8845,149208
8846,154621
8847,153579
8848,56795
8849,123415
8850,66893
8851,106039
8852,390066
8853,39557
8854,118995
8855,154259
8856,115802
8857,116556
8858,181671
8859,145631
8860,216364
8861,139762
8862,102100
8863,215428
8864,148204
8865,180284
8866,124404
8867,202645
8868,151210
8869,67619
8870,138188
8871,175495
8872,286291
8873,225316
8874,160902
8875,262224
8876,100718
8877,157479
8878,141191
8879,664797
8880,204271
8881,172853
8882,212282
8883,194149
8884,269511
8885,179856
8886,185698
8887,145339
8888,156359
8889,175908
8890,211747
8891,224422
8892,124279
8893,594
8894,255715
8895,256111
8896,191294
8897,153966
8898,244961
8899,419992
8900,118460
8901,45280
8902,272120
8903,219324
8904,145695
8905,214772
8906,238979
8907,309735
8908,346687
8909,144902
8910,22501
8911,46747
8912,1148999
8913,205966
8914,126983
8915,518337
8916,55266
8917,161651
8918,218166
8919,77397
8920,125556
8921,187647
8922,233077
8923,160880
8924,161900
8925,255871
8926,32810
8927,150327
8928,321672
8929,32670
8930,67302
8931,37665
8932,133141
8933,0
8934,249099
8935,130005
8936,114735
8937,219031
8938,149094
8939,19301
8940,353957
8941,98511
8942,203088
8943,164361
8944,166912
8945,126289
8946,189466
8947,321086
8948,197176
8949,165780
8950,91381
8951,158432
8952,239957
8953,129006
8954,39318
8955,503191
8956,170598
8957,184507
8958,226723
8959,283103
8960,121842
8961,240048
8962,180723
8963,205601
8964,60089
8965,155124
8966,267828
8967,269402
8968,185915
8969,113065
8970,0
8971,201198
8972,145971
8973,142180
8974,309086
8975,8043
8976,355489
8977,117973
8978,232911
8979,210885
8980,163768
8981,953052
8982,142361
8983,142881
8984,258283
8985,148448
8986,216169
8987,191777
8988,211533
8989,370142
8990,151884
8991,141067
8992,110223
8993,199634
8994,217651
8995,211454
8996,61237
8997,237933
8998,266204
8999,127650
9000,124829
9001,254350
9002,90980
9003,95159
9004,138957
9005,237079
9006,118878
9007,89905
9008,219307
9009,199218
9010,133322
9011,173686
9012,170866
9013,165912
9014,172357
9015,84789
9016,252552
9017,28913
9018,121704
9019,198125
9020,146158
9021,194805
9022,136747
9023,69808
9024,251061
9025,234335
9026,340121
9027,165161
9028,157286
9029,205479
9030,162615
9031,262870
9032,265252
9033,138568
9034,722957
9035,184541
9036,265492
9037,14856
9038,140281
9039,80706
9040,106206
9041,241423
9042,215889
9043,111888
9044,112974
9045,211713
9046,2399
9047,167213
9048,296106
9049,148432
9050,158889
9051,241115
9052,302502
9053,199600
9054,143382
9055,34615
9056,310996
9057,69670
9058,166391
9059,219156
9060,350263
9061,349661
9062,49306
9063,91641
9064,777778
9065,258048
9066,168350
9067,120591
9068,513171
9069,252874
9070,222790
9071,167959
9072,145239
9073,321395
9074,142262
9075,98712
9076,177262
9077,151515
9078,158319
9079,147660
9080,215094
9081,104101
9082,188089
9083,110939
9084,270340
9085,129237
9086,44875
9087,190862
9088,153799
9089,270948
9090,362090
9091,198332
9092,208011
9093,133480
9094,257109
9095,166380
9096,202799
9097,246146
9098,212152
9099,87741
9100,138766
9101,257131
9102,165844
9103,0
9104,187086
9105,186613
9106,198675
9107,109328
9108,173863
9109,18149
9110,231469
9111,27225
9112,209525
9113,269576
9114,193774
9115,217918
9116,117534
9117,48399
9118,147032
9119,89787
9120,200584
9121,110704
9122,72720
9123,74761
9124,140281
9125,282409
9126,217264
9127,80743
9128,162811
9129,219178
9130,157014
9131,164345
9132,163761
9133,170368
9134,100336
9135,5422
9136,104144
9137,0
9138,226742
9139,156954
9140,191891
9141,191858
9142,154897
9143,277871
9144,149711
9145,456544
9146,166971
9147,203029
9148,132462
9149,102459
9150,275570
9151,101501
9152,118932
9153,95195
9154,158739
9155,95909
9156,176796
9157,121941
9158,261636
9159,46167
9160,253632
9161,246496
9162,397000
9163,169649
9164,139998
9165,144964
9166,62716
9167,78477
9168,228532
9169,171416
9170,167391
9171,293018
9172,479874
9173,137829
9174,93650
9175,201071
9176,127649
9177,239325
9178,167059
9179,7138
9180,145858
9181,111649
9182,96386
9183,155039
9184,189011
9185,267393
9186,13609
9187,148122
9188,206164
9189,162560
9190,109868
9191,175953
9192,195026
9193,179339
9194,179888
9195,213457
9196,160704
9197,329130
9198,183948
9199,41310
9200,184615
9201,111618
9202,212605
9203,154553
9204,134904
9205,191176
9206,280871
9207,229862
9208,44346
9209,151049
9210,194087
9211,201644
9212,317486
9213,188095
9214,455700
9215,114592
9216,140252
9217,145000
9218,138332
9219,236710
9220,144315
9221,56528
9222,265957
9223,468571
9224,161770
9225,102906
9226,365434
9227,243508
9228,114644
9229,150882
9230,197831
9231,27700
9232,163053
9233,249410
9234,210310
9235,230098
9236,231435
9237,77220
9238,153102
9239,60500
9240,191745
9241,86111
9242,210370
9243,544218
9244,90733
9245,156191
9246,163148
9247,116766
9248,187457
9249,209476
9250,87248
9251,182000
9252,98101
9253,393652
9254,47367
9255,108052
9256,216639
9257,161408
9258,102446
9259,223222
9260,415570
9261,274040
9262,341117
9263,162237
9264,6653
9265,92034
9266,146702
9267,188128
9268,150684
9269,131870
9270,126066
9271,215367
9272,69003
9273,104804
9274,141430
9275,486752
9276,23612
9277,181652
9278,263719
9279,578939
9280,235818
9281,139218
9282,139001
9283,113441
9284,46167
9285,0
9286,158730
9287,284389
9288,165009
9289,158270
9290,214269
9291,184087
9292,258678
9293,143389
9294,181223
9295,232326
9296,255548
9297,59697
9298,6250
9299,209890
9300,181897
9301,166585
9302,200898
9303,160504
9304,5463
9305,144301
9306,257687
9307,0
9308,172867
9309,456308
9310,112010
9311,163076
9312,147739
9313,75117
9314,177864
9315,122345
9316,109619
9317,284463
9318,54625
9319,220738
9320,155280
9321,157740
9322,114548
9323,171276
9324,46095
9325,161833
9326,109353
9327,200854
9328,58100
9329,181877
9330,46755
9331,136121
9332,146703
9333,97162
9334,220268
9335,4382
9336,160050
9337,143732
9338,90763
9339,176418
9340,150931
9341,201503
9342,837790
9343,251115
9344,162247
9345,8824
9346,163020
9347,327884
9348,255683
9349,241667
9350,383917
9351,167460
9352,402709
9353,134097
9354,261682
9355,388329
9356,141861
9357,131051
9358,61538
9359,159261
9360,112317
9361,153578
9362,199850
9363,144509
9364,302139
9365,165621
9366,249945
9367,693153
9368,165529
9369,304107
9370,144000
9371,132915
9372,173767
9373,186330
9374,142218
9375,181560
9376,316353
9377,98235
9378,125205
9379,185649
9380,230786
9381,188947
9382,234472
9383,162972
9384,83987
9385,184916
9386,121001
9387,254329
9388,88082
9389,52758
9390,126536
9391,229035
9392,166708
9393,153517
9394,200964
9395,139274
9396,85181
9397,267084
9398,161886
9399,208817
9400,121581
9401,213936
9402,203143
9403,117105
9404,232891
9405,125566
9406,162722
9407,149679
9408,135233
9409,236465
9410,134006
9411,166925
9412,129280
9413,276283
9414,133316
9415,274926
9416,148268
9417,265357
9418,271300
9419,175478
9420,239425
9421,247552
9422,203519
9423,413574
9424,226874
9425,121862
9426,241963
9427,65719
9428,733261
9429,186445
9430,404908
9431,165479
9432,88505
9433,114260
9434,158173
9435,131598
9436,150222
9437,244351
9438,244186
9439,238730
9440,194192
9441,210895
9442,76429
9443,315180
9444,110806
9445,181658
9446,132138
9447,168863
9448,138889
9449,124768
9450,143053
9451,223626
9452,67001
9453,122655
9454,189899
9455,158969
9456,510352
9457,160589
9458,142329
9459,111888
9460,312919
9461,171875
9462,198582
9463,174782
9464,106486
9465,161344
9466,272442
9467,165017
9468,130013
9469,202614
9470,181805
9471,78583
9472,247225
9473,158105
9474,134539
9475,97720
9476,403388
9477,189020
9478,172853
9479,211111
9480,260969
9481,123731
9482,61412
9483,349700
9484,231936
9485,185491
9486,239377
9487,57052
9488,183059
9489,253542
9490,54648
9491,246476
9492,0
9493,138877
9494,216881
9495,107527
9496,79206
9497,144456
9498,157233
9499,137008
9500,138036
9501,356792
9502,178923
9503,194649
9504,174338
9505,201005
9506,133333
9507,135891
9508,357641
9509,35767
9510,93555
9511,83592
9512,194055
9513,104443
9514,245347
9515,200345
9516,241041
9517,121132
9518,227426
9519,141550
9520,251853
9521,143655
9522,225543
9523,183968
9524,168925
9525,158979
9526,187011
9527,206713
9528,131579
9529,146461
9530,143056
9531,261859
9532,219451
9533,100847
9534,180857
9535,214061
9536,116028
9537,135364
9538,157800
9539,230854
9540,180843
9541,344017
9542,193541
9543,203390
9544,213182
9545,83757
9546,307695
9547,228238
9548,202649
9549,438
9550,151515
9551,355314
9552,132723
9553,151917
9554,283834
9555,124404
9556,241974
9557,153680
9558,233955
9559,214970
9560,283557
9561,181314
9562,222128
9563,173546
9564,197594
9565,199136
9566,102584
9567,160280
9568,153673
9569,246511
9570,148141
9571,213481
9572,146822
9573,373940
9574,109369
9575,132212
9576,131474
9577,173000
9578,205128
9579,171215
9580,158637
9581,199608
9582,181888
9583,157265
9584,302459
9585,124640
9586,253338
9587,150763
9588,183862
9589,67279
9590,134258
9591,147424
9592,259618
9593,172987
9594,156006
9595,132516
9596,62027
9597,128458
9598,187552
9599,158952
9600,104138
9601,157767
9602,403815
9603,289350
9604,170997
9605,173237
9606,236623
9607,20129
9608,294233
9609,249136
9610,196826
9611,185009
9612,133154
9613,302498
9614,18755
9615,378698
9616,492481
9617,252827
9618,161792
9619,365052
9620,228144
9621,21420
9622,156310
9623,214459
9624,140769
9625,41309
9626,201327
9627,161699
9628,341672
9629,247789
9630,54625
9631,148737
9632,196631
9633,184782
9634,187210
9635,244535
9636,246056
9637,205618
9638,184524
9639,129884
9640,117050
9641,166897
9642,134778
9643,165328
9644,74334
9645,295620
9646,176931
9647,86751
9648,223165
9649,137200
9650,201239
9651,248686
9652,204892
9653,155689
9654,109477
9655,209395
9656,145031
9657,208333
9658,786500
9659,221260
9660,178077
9661,204615
9662,179571
9663,182721
9664,242473
9665,147002
9666,189139
9667,0
9668,150938
9669,609756
9670,177783
9671,104763
9672,8200
9673,73113
9674,82499
9675,160283
9676,73719
9677,0
9678,189009
9679,129678
9680,260259
9681,207467
9682,384615
9683,242537
9684,201060
9685,55028
9686,69882
9687,137038
9688,188162
9689,204751
9690,128328
9691,121595
9692,216580
9693,233028
9694,115796
9695,106230
9696,111568
9697,125163
9698,152175
9699,262295
9700,83275
9701,130034
9702,111765
9703,215878
9704,106907
9705,159177
9706,108748
9707,209643
9708,214754
9709,12857
9710,354409
9711,328525
9712,148164
9713,30679
9714,329829
9715,189618
9716,131212
9717,223774
9718,607427
9719,260756
9720,182804
9721,120797
9722,43438
9723,162551
9724,164332
9725,138041
9726,157742
9727,168103
9728,213201
9729,255267
9730,251368
9731,150214
9732,53614
9733,376796
9734,173827
9735,139630
9736,0
9737,120520
9738,52184
9739,132726
9740,148848
9741,129943
9742,259451
9743,154992
9744,173349
9745,45351
9746,194322
9747,203620
9748,472650
9749,173000
9750,336958
9751,217642
9752,183604
9753,167509
9754,201142
9755,338287
9756,111634
9757,141865
9758,178595
9759,72978
9760,188273
9761,76262
9762,157882
9763,94525
9764,176422
9765,81644
9766,185128
9767,267144
9768,283067
9769,230846
9770,408247
9771,163472
9772,102552
9773,183890
9774,141583
9775,154674
9776,110681
9777,222255
9778,115707
9779,157316
9780,242026
9781,179340
9782,49948
9783,161919
9784,242061
9785,152345
9786,212690
9787,112331
9788,188595
9789,190078
9790,197988
9791,148024
9792,4842
9793,39325
9794,54168
9795,162346
9796,1043612
9797,109328
9798,193952
9799,211268
9800,0
9801,121562
9802,187489
9803,121480
9804,1239258
9805,191949
9806,149840
9807,125156
9808,141176
9809,207072
9810,182815
9811,106181
9812,175888
9813,186846
9814,40175
9815,197673
9816,97701
9817,217177
9818,330129
9819,211689
9820,199489
9821,367485
9822,12016
9823,0
9824,136933
9825,135355
9826,229049
9827,218029
9828,138777
9829,5004
9830,106751
9831,84674
9832,259067
9833,16231
9834,259246
9835,104264
9836,193245
9837,139684
9838,207331
9839,254800
9840,207482
9841,241765
9842,512609
9843,383838
9844,225686
9845,151992
9846,136257
9847,164216
9848,5566
9849,318454
9850,142091
9851,103386
9852,102815
9853,137439
9854,227309
9855,136640
9856,105159
9857,502197
9858,171367
9859,895095
9860,199259
9861,435704
9862,211076
9863,182398
9864,312000
9865,122162
9866,169520
9867,399882
9868,130400
9869,83391
9870,264433
9871,55355
9872,159000
9873,110101
9874,195313
9875,171809
9876,87047
9877,235566
9878,221026
9879,148649
9880,104271
9881,291922
9882,258959
9883,66361
9884,63505
9885,155853
9886,221171
9887,172090
9888,158898
9889,145451
9890,192882
9891,225838
9892,265302
9893,125431
9894,208333
9895,178990
9896,332835
9897,101261
9898,450846
9899,80928
9900,214676
9901,162253
9902,114811
9903,88793
9904,149578
9905,277341
9906,411681
9907,108938
9908,158616
9909,200393
9910,295858
9911,85616
9912,273920
9913,107445
9914,195853
9915,249248
9916,168871
9917,330210
9918,162679
9919,242351
9920,196267
9921,168841
9922,121964
9923,66205
9924,164508
9925,212206
9926,167136
9927,160460
9928,208986
9929,642398
9930,131600
9931,30837
9932,244029
9933,57765
9934,151769
9935,60168
9936,169025
9937,254042
9938,137504
9939,279447
9940,162560
9941,136236
9942,166667
9943,320350
9944,169428
9945,181175
9946,14286
9947,194175
9948,140542
9949,142431
9950,451389
9951,269881
9952,202831
9953,245285
9954,183240
9955,79185
9956,192692
9957,154714
9958,243808
9959,77967
9960,34531
9961,184579
9962,211783
9963,151156
9964,196157
9965,173683
9966,263426
9967,111416
9968,98221
9969,206080
9970,10407
9971,127857
9972,135094
9973,151400
9974,257416
9975,130740
9976,174274
9977,177459
9978,221801
9979,93611
